,phet.csv,qtractor.csv,flexpay.csv,fceugc.csv,sumatrapdf.csv,modellus.csv,open-data-kit.csv
fceugc.csv,0.84,0.93,0.95,0.05,0.88,0.94,0.9
flexpay.csv,0.88,0.87,0.13,0.85,0.89,0.9,0.81
modellus.csv,0.81,0.43,0.67,0.74,0.55,0.02,0.62
open-data-kit.csv,0.74,0.44,0.79,0.58,0.72,0.6,0.02
phet.csv,0.04,0.93,0.78,0.85,0.95,0.89,0.67
qtractor.csv,0.94,0.04,0.82,0.71,0.81,0.78,0.79
sumatrapdf.csv,0.87,0.67,0.77,0.69,0.0,0.51,0.65
