,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,0.47,0.0,0.73,0.94
emftriple.csv,0.0,0.93,0.0,0.41
fluent-nhibernate.csv,0.17,0.38,0.95,0.28
gpsmid.csv,0.98,0.48,0.8,0.63
