,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,0.74,0.15,0.16,0.0
emftriple.csv,0.0,0.0,0.0,0.32
fluent-nhibernate.csv,0.18,0.51,0.0,0.18
gpsmid.csv,0.0,0.34,0.27,0.2
