,olap-navigator.csv,ikvm.csv,sepgsql.csv,mcmc-jags.csv,pidgin.csv,salasaga.csv
ikvm.csv,0.59,0.0,0.46,0.24,0.17,0.76
mcmc-jags.csv,0.26,0.47,0.41,0.0,0.08,0.27
olap-navigator.csv,0.0,0.47,0.35,0.26,0.23,0.4
pidgin.csv,0.37,0.77,0.55,0.52,0.02,0.99
salasaga.csv,0.85,0.67,0.79,0.9,0.91,0.0
sepgsql.csv,0.19,0.2,0.0,0.02,0.03,0.01
