,go.csv,yale.csv,freebios.csv,vars-redux.csv,gnupdate.csv,alsa.csv,qse.csv,pgui.csv,pcsx2.csv,rebecca-aiml.csv,wxjs.csv,glelite.csv,ffigo.csv,gstreamer.csv,skia.csv,biopax.csv,metacosm.csv
alsa.csv,0.64,0.47,0.35,0.57,0.57,0.64,0.71,0.6,0.7,0.24,0.37,0.0,0.61,0.72,0.62,0.68,0.41
biopax.csv,0.71,0.0,0.17,0.0,0.58,0.6,0.38,0.68,0.48,0.05,0.05,0.86,0.65,0.43,0.09,0.8,0.35
ffigo.csv,0.0,0.23,0.0,0.56,0.0,0.01,0.0,0.0,0.24,0.42,0.0,0.15,0.77,0.0,0.51,0.18,0.0
freebios.csv,0.39,0.4,0.74,0.23,0.33,0.32,0.46,0.56,0.4,0.38,0.6,0.46,0.5,0.25,0.47,0.43,0.34
glelite.csv,0.17,0.17,0.3,0.62,0.13,0.37,0.09,0.09,0.56,0.2,0.09,0.98,0.21,0.05,0.57,0.64,0.13
gnupdate.csv,0.64,0.58,0.41,0.39,0.84,0.57,0.63,0.68,0.58,0.25,0.14,0.34,0.63,0.58,0.39,0.52,0.35
go.csv,0.72,0.61,0.36,0.63,0.76,0.55,0.81,0.65,0.66,0.45,0.0,0.56,0.62,0.62,0.53,0.59,0.58
gstreamer.csv,0.71,0.51,0.42,0.36,0.63,0.5,0.65,0.55,0.66,0.45,0.57,0.56,0.48,0.71,0.64,0.71,0.0
metacosm.csv,0.24,0.59,0.17,0.66,0.45,0.25,0.51,0.34,0.54,0.34,0.14,0.33,0.44,0.36,0.3,0.58,0.78
pcsx2.csv,0.71,0.59,0.52,0.65,0.6,0.5,0.74,0.17,0.73,0.41,0.0,0.61,0.0,0.67,0.54,0.54,0.64
pgui.csv,0.0,0.0,0.12,0.4,0.54,0.0,0.71,0.7,0.0,0.05,0.0,0.0,0.0,0.0,0.61,0.0,0.0
qse.csv,0.06,0.46,0.1,0.58,0.24,0.11,0.78,0.2,0.47,0.31,0.41,0.36,0.09,0.09,0.43,0.69,0.67
rebecca-aiml.csv,0.6,0.67,0.19,0.48,0.41,0.53,0.71,0.56,0.63,0.9,0.42,0.55,0.57,0.6,0.51,0.56,0.52
skia.csv,0.61,0.58,0.23,0.65,0.42,0.63,0.43,0.5,0.47,0.38,0.64,0.31,0.29,0.66,0.67,0.19,0.63
vars-redux.csv,0.65,0.65,0.57,0.8,0.48,0.54,0.61,0.37,0.65,0.0,0.52,0.0,0.63,0.51,0.33,0.46,0.64
wxjs.csv,0.0,0.02,0.02,0.0,0.0,0.04,0.0,0.0,0.01,0.28,0.87,0.1,0.0,0.0,0.11,0.0,0.0
yale.csv,0.0,0.52,0.71,0.47,0.0,0.09,0.45,0.57,0.34,0.55,0.29,0.0,0.58,0.52,0.37,0.45,0.37
