,recall,precision,pf,wins
alsa.csv,0.69,0.48,0.64,6
biopax.csv,0.95,0.48,0.86,4
ffigo.csv,0.01,0.22,0.05,3
freebios.csv,0.43,0.51,0.42,9
glelite.csv,0.92,0.48,0.95,1
gnupdate.csv,0.64,0.49,0.55,8
go.csv,0.69,0.49,0.41,14
gstreamer.csv,0.74,0.47,0.67,5
metacosm.csv,0.33,0.75,0.19,15
pcsx2.csv,0.67,0.52,0.51,12
pgui.csv,0.1,0.22,0.19,2
qse.csv,0.31,0.79,0.05,16
rebecca-aiml.csv,0.56,0.62,0.45,13
skia.csv,0.51,0.48,0.48,7
vars-redux.csv,0.83,0.59,0.69,11
wxjs.csv,0.0,0.0,0.01,0
yale.csv,0.63,0.58,0.57,10
