,barracudamvc.csv,openintents.csv,arsenal-1.csv,alembik.csv,mumble.csv,mevenide.csv
alembik.csv,0.13,0.26,0.0,1.0,0.0,0.04
arsenal-1.csv,0.5,0.54,0.94,0.48,0.63,0.58
barracudamvc.csv,1.0,0.49,0.46,0.61,0.3,0.2
mevenide.csv,0.42,0.49,0.41,0.45,0.63,0.98
mumble.csv,0.41,0.55,0.26,0.5,0.9,0.28
openintents.csv,0.26,0.93,0.61,0.47,0.32,0.25
