,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,0.87,0.68,0.1,0.88,0.92,1.02
foursquared.csv,0.72,0.89,1.01,0.27,1.0,1.02
ifmo-game-1.csv,0.34,1.02,0.71,0.65,0.88,1.07
micomt.csv,0.64,0.82,0.71,0.96,0.24,0.72
voms.csv,0.59,0.24,0.88,0.33,0.54,0.7
