,brlcad.csv,jmri.csv,critterding.csv,popeye-chess.csv,alpine.csv,yarp.csv,nabu-library.csv,biodwh.csv
alpine.csv,0.91,0.91,0.97,0.77,0.08,1.0,0.88,0.75
biodwh.csv,0.99,0.83,1.0,1.0,0.78,0.92,1.05,0.08
brlcad.csv,0.04,0.92,0.77,0.73,0.94,1.0,0.87,0.88
critterding.csv,0.77,0.72,0.0,0.76,0.81,0.68,0.72,0.33
jmri.csv,0.81,0.03,0.78,0.93,0.91,0.82,0.81,0.73
nabu-library.csv,0.89,0.8,0.71,0.68,0.87,0.79,0.0,0.66
popeye-chess.csv,0.65,0.69,0.73,0.06,0.63,0.61,0.56,0.6
yarp.csv,0.76,0.74,0.84,0.77,0.57,0.03,1.11,0.77
