,brlcad.csv,xmemcached.csv,fceugc.csv,jaolt.csv,kmess.csv,google-gears.csv,ftm.csv,jcache.csv
brlcad.csv,0.88,0.33,0.31,0.6,0.68,0.74,0.44,0.14
fceugc.csv,0.47,0.47,1.0,0.77,0.69,0.88,0.62,0.78
ftm.csv,0.25,0.41,0.45,0.88,0.73,0.84,1.0,0.42
google-gears.csv,0.27,0.33,0.44,0.77,0.66,0.98,0.49,0.77
jaolt.csv,0.25,0.56,0.39,1.0,0.7,0.79,0.58,0.66
jcache.csv,0.26,0.41,0.41,0.8,0.64,0.8,0.54,1.0
kmess.csv,0.23,0.37,0.36,0.7,1.0,0.75,0.59,0.4
xmemcached.csv,0.29,1.0,0.34,0.82,0.67,0.81,0.44,0.86
