,brlcad.csv,xmemcached.csv,fceugc.csv,jaolt.csv,kmess.csv,google-gears.csv,ftm.csv,jcache.csv
brlcad.csv,0.8,0.42,0.39,0.52,0.59,0.68,0.54,0.13
fceugc.csv,0.4,0.43,1.0,0.4,0.47,0.45,0.6,0.33
ftm.csv,0.3,0.44,0.47,0.55,0.63,0.45,0.95,0.51
google-gears.csv,0.41,0.47,0.58,0.7,0.71,0.98,0.55,0.74
jaolt.csv,0.31,0.49,0.51,0.99,0.59,0.56,0.53,0.67
jcache.csv,0.37,0.44,0.55,0.66,0.68,0.68,0.55,1.0
kmess.csv,0.35,0.33,0.39,0.53,0.99,0.58,0.42,0.48
xmemcached.csv,0.4,0.93,0.44,0.57,0.57,0.71,0.45,0.29
