,brlcad.csv,xmemcached.csv,fceugc.csv,jaolt.csv,kmess.csv,google-gears.csv,ftm.csv,jcache.csv
brlcad.csv,0.77,0.6,0.5,0.38,0.53,0.5,0.51,0.14
fceugc.csv,0.4,0.44,1.0,0.31,0.39,0.34,0.59,0.25
ftm.csv,0.41,0.52,0.51,0.45,0.57,0.35,0.92,0.48
google-gears.csv,0.53,0.68,0.74,0.61,0.62,0.97,0.58,0.73
jaolt.csv,0.45,0.48,0.64,0.99,0.53,0.46,0.52,0.69
jcache.csv,0.57,0.52,0.69,0.58,0.57,0.58,0.57,1.0
kmess.csv,0.4,0.34,0.46,0.44,0.98,0.48,0.37,0.45
xmemcached.csv,0.61,0.89,0.57,0.48,0.51,0.61,0.47,0.22
