,brlcad.csv,xmemcached.csv,fceugc.csv,jaolt.csv,kmess.csv,google-gears.csv,ftm.csv,jcache.csv
brlcad.csv,0.73,0.61,0.52,0.45,0.52,0.64,0.7,0.12
fceugc.csv,0.35,0.39,1.0,0.27,0.35,0.3,0.57,0.21
ftm.csv,0.38,0.48,0.48,0.4,0.55,0.31,0.9,0.65
google-gears.csv,0.89,0.78,0.86,0.64,0.76,0.98,0.64,0.71
jaolt.csv,0.43,0.43,0.71,0.99,0.51,0.43,0.49,0.68
jcache.csv,0.69,0.48,0.81,0.56,0.72,0.6,0.56,1.0
kmess.csv,0.75,0.3,0.43,0.42,0.98,0.48,0.33,0.62
xmemcached.csv,0.65,0.87,0.62,0.44,0.49,0.64,0.46,0.18
