,brlcad.csv,xmemcached.csv,fceugc.csv,jaolt.csv,kmess.csv,google-gears.csv,ftm.csv,jcache.csv
brlcad.csv,0.86,0.56,0.6,0.55,0.68,0.6,0.53,0.97
fceugc.csv,0.84,0.79,0.62,0.73,0.56,0.7,0.52,0.89
ftm.csv,0.7,0.67,0.59,0.67,0.46,0.63,0.58,0.64
google-gears.csv,0.45,0.41,0.37,0.39,0.39,0.5,0.47,0.39
jaolt.csv,0.47,0.72,0.37,0.42,0.46,0.49,0.46,0.37
jcache.csv,0.51,0.63,0.39,0.51,0.43,0.49,0.38,0.44
kmess.csv,0.53,0.89,0.72,0.68,0.49,0.71,0.76,0.64
xmemcached.csv,0.61,0.7,0.55,0.54,0.67,0.66,0.7,0.86
