,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv
benojt.csv,0.85,1.0,1.0,0.01,0.97,0.96
jahshaka.csv,0.48,0.27,0.79,0.55,0.72,0.79
jam-daq.csv,0.56,0.91,0.77,0.62,0.6,0.46
jatlas.csv,0.75,0.71,0.87,0.57,0.13,0.63
jedit.csv,0.35,0.73,0.59,1.0,0.93,1.0
open-media-library.csv,0.73,0.57,0.41,1.04,0.37,0.65
