,etics.csv,mcore3d.csv,kvs.csv,ogrehg.csv,genecys.csv,boost.csv,projecteqemu.csv,kftpgrabber.csv
boost.csv,0.37,0.72,0.19,0.51,0.92,0.55,0.5,0.46
etics.csv,0.45,0.74,0.38,0.72,0.92,0.58,0.71,0.47
genecys.csv,0.22,0.68,0.21,0.4,0.94,0.38,0.45,0.31
kftpgrabber.csv,0.67,0.78,0.5,0.56,0.0,0.58,0.61,0.6
kvs.csv,0.39,0.86,0.48,0.4,0.5,0.47,0.53,0.56
mcore3d.csv,0.67,0.78,0.21,0.54,0.9,0.6,0.46,0.48
ogrehg.csv,0.4,0.75,0.17,0.6,0.95,0.55,0.58,0.5
projecteqemu.csv,0.3,0.8,0.33,0.6,0.92,0.53,0.68,0.56
