,recall,precision,pf,pci_20,ifa,wins
apertium.csv,0.41500000000000004,0.585,0.315,0.425,0.0,10
beast-mcmc.csv,0.725,0.55,0.6,0.425,0.5,8
bigdata.csv,0.39,0.58,0.275,0.585,1.5,12
cuberok.csv,0.54,0.51,0.475,0.49,0.5,7
exist.csv,0.85,0.525,0.775,0.39,0.5,5
icescrum.csv,0.405,0.635,0.25,0.535,0.5,15
jbasic.csv,0.815,0.44,0.78,0.42,1.5,1
jrefactory.csv,0.48,0.435,0.585,0.58,1.0,2
jsecurity.csv,0.22,0.56,0.20500000000000002,0.735,1.0,13
libopenmetaverse.csv,0.995,0.525,0.985,0.4,1.0,3
mobicents.csv,0.635,0.54,0.585,0.43,0.0,6
opendvr.csv,0.665,0.525,0.405,0.45,1.5,11
power-architect.csv,0.915,0.52,0.86,0.41000000000000003,1.0,4
sidekar.csv,0.0,0.0,0.0,0.0,76.0,0
wheat.csv,0.535,0.47,0.42500000000000004,0.565,1.0,9
wsmt.csv,0.11499999999999999,0.475,0.125,0.895,0.5,14
