,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv,jmule.csv
fm-classic.csv,83.0,74.0,0.0,69.0,71.0,117.0,52.0
foursquared.csv,25.0,5.0,70.0,0.0,3.0,34.0,1.0
ifmo-game-1.csv,0.0,74.0,70.0,1.0,0.0,117.0,0.0
jmule.csv,4.0,8.0,14.0,7.0,3.0,41.0,0.0
micomt.csv,20.0,6.0,11.0,2.0,0.0,70.0,4.0
voms.csv,17.0,0.0,70.0,3.0,71.0,117.0,0.0
