,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv,jmule.csv
fm-classic.csv,0.0,0.0,1.0,0.0,0.0,0.0,0.0
foursquared.csv,0.17,0.26,0.0,0.97,0.1,0.86,0.43
ifmo-game-1.csv,1.0,0.0,0.0,0.43,0.27,0.0,0.05
jmule.csv,0.58,0.57,0.85,0.72,0.0,0.82,0.99
micomt.csv,0.17,0.36,0.37,0.47,0.88,0.64,0.55
voms.csv,0.17,1.0,0.0,0.05,0.0,0.0,0.1
