,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv,jmule.csv
fm-classic.csv,1.0,1.0,0.0,1.0,1.0,1.0,1.0
foursquared.csv,0.95,0.79,1.0,0.04,0.93,0.44,0.64
ifmo-game-1.csv,0.0,1.0,1.0,0.65,0.79,1.0,0.96
jmule.csv,0.72,0.58,0.46,0.61,1.0,0.53,0.07
micomt.csv,0.92,0.78,0.72,0.85,0.15,0.74,0.73
voms.csv,0.89,0.0,1.01,0.96,1.0,1.01,0.92
