,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv,jmule.csv
fm-classic.csv,0.0,0.02,0.0,0.0,0.0,0.01,0.0
foursquared.csv,0.4,0.14,0.09,0.0,0.08,0.44,0.14
ifmo-game-1.csv,0.0,0.05,0.04,0.17,0.19,0.01,0.0
jmule.csv,0.66,0.38,0.46,0.61,1.0,0.53,0.07
micomt.csv,0.34,0.41,0.28,0.85,0.0,0.74,0.62
voms.csv,0.23,0.0,0.16,0.07,0.0,0.17,0.0
