,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,v8.csv,fluent-nhibernate.csv
encog-java.csv,782.5,79.5,53.0,190.0,86.5,133.0
fluent-nhibernate.csv,192.0,369.0,576.0,97.5,92.5,98.5
h2database.csv,291.0,585.5,134.0,196.0,93.5,98.5
jaql.csv,1260.0,764.5,279.5,295.0,98.5,98.5
raven-monitoring.csv,1938.0,1805.5,191.0,196.0,99.0,98.5
v8.csv,3196.5,387.0,576.0,97.5,99.0,812.5
