,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,0.71,0.09,0.76,0.94
emftriple.csv,0.0,1.0,0.0,0.69
fluent-nhibernate.csv,0.35,0.0,0.94,0.13
gpsmid.csv,0.94,0.09,0.82,0.36
