,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,0.61,0.0,0.93,0.95
emftriple.csv,0.0,1.0,0.0,0.09
fluent-nhibernate.csv,0.41,0.0,1.0,0.19
gpsmid.csv,0.97,0.11,0.62,0.3
