,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,0.47,0.39,0.28,0.0
emftriple.csv,0.08,0.0,0.0,0.1
fluent-nhibernate.csv,0.29,0.15,0.0,0.03
gpsmid.csv,0.0,0.27,0.23,0.08
