,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,0.63,0.0,0.27,0.99
emftriple.csv,0.0,1.0,0.0,0.23
fluent-nhibernate.csv,0.62,0.0,1.0,0.65
gpsmid.csv,1.0,0.03,0.2,0.57
