,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,0.47,0.43,0.5,0.66
emftriple.csv,0.67,0.91,0.0,0.97
fluent-nhibernate.csv,0.72,0.67,0.94,0.96
gpsmid.csv,0.4,0.44,0.59,0.98
