,openefm.csv,jgnash.csv,yarp0.csv,mp-rechnungs-und-kundenverwaltung.csv,ingex.csv,ambulant.csv
ambulant.csv,0.76,0.44,0.5,0.62,0.45,0.93
ingex.csv,0.15,0.12,0.06,0.38,1.0,0.15
jgnash.csv,0.39,0.84,0.0,0.3,0.38,0.12
mp-rechnungs-und-kundenverwaltung.csv,0.3,0.24,0.06,0.96,0.24,0.07
openefm.csv,0.94,0.56,0.19,0.57,0.48,0.24
yarp0.csv,0.55,0.56,0.88,0.72,0.41,0.61
