,openefm.csv,jgnash.csv,yarp0.csv,mp-rechnungs-und-kundenverwaltung.csv,ingex.csv,ambulant.csv
ambulant.csv,1.0,64.0,2.0,0.0,1.0,0.0
ingex.csv,0.0,6.0,3.0,0.0,0.0,0.0
jgnash.csv,1.0,0.0,53.0,2.0,2.0,4.0
mp-rechnungs-und-kundenverwaltung.csv,0.0,13.0,2.0,0.0,0.0,1.0
openefm.csv,0.0,26.0,7.0,0.0,8.0,0.0
yarp0.csv,1.0,44.0,0.0,0.0,1.0,0.0
