,brlcad.csv,ogre.csv,autat.csv,mimosa.csv,google-web-toolkit.csv,ftm.csv,jcache.csv
autat.csv,2.0,0.0,0.0,4.0,0.0,0.0,0.0
brlcad.csv,5.0,0.0,0.0,79.0,2.0,2.0,74.0
ftm.csv,5.0,0.0,1.0,0.0,1.0,1.0,0.0
google-web-toolkit.csv,0.0,0.0,7.0,1.0,2.0,0.0,2.0
jcache.csv,5.0,0.0,9.0,1.0,3.0,2.0,2.0
mimosa.csv,4.0,0.0,5.0,0.0,5.0,1.0,3.0
ogre.csv,0.0,0.0,21.0,0.0,3.0,5.0,2.0
