,ktc.csv,elmo.csv,neoengine.csv,zscreen.csv,rosegarden.csv,nicepress.csv,decidr.csv,gpac.csv,sylpheed-claws.csv,smarttag.csv,xemeiah.csv,omseek.csv,sigil.csv,img-browse-sort.csv,doomlegacy.csv,illumination.csv,pi-qmc.csv,bibletime.csv
bibletime.csv,6.0,7.0,7.0,1.0,1.0,8.0,9.0,0.0,1.0,2.0,1.0,40.0,3.0,6.0,0.0,6.0,5.0,0.0
decidr.csv,6.0,2.0,1.0,2.0,5.0,1.0,0.0,0.0,5.0,0.0,7.0,27.0,2.0,0.0,0.0,5.0,3.0,0.0
doomlegacy.csv,12.0,8.0,3.0,0.0,10.0,8.0,0.0,0.0,0.0,4.0,1.0,43.0,4.0,5.0,0.0,4.0,2.0,1.0
elmo.csv,9.0,0.0,4.0,0.0,5.0,7.0,3.0,0.0,5.0,1.0,0.0,25.0,1.0,50.0,0.0,6.0,9.0,0.0
gpac.csv,2.0,71.0,2.0,0.0,4.0,4.0,7.0,0.0,1.0,3.0,1.0,13.0,0.0,5.0,2.0,3.0,0.0,0.0
illumination.csv,4.0,5.0,1.0,1.0,6.0,0.0,3.0,2.0,3.0,1.0,2.0,12.0,2.0,0.0,1.0,0.0,3.0,0.0
img-browse-sort.csv,12.0,18.0,4.0,0.0,1.0,14.0,1.0,3.0,0.0,1.0,1.0,31.0,2.0,0.0,1.0,12.0,13.0,0.0
ktc.csv,0.0,10.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,9.0,0.0,0.0
neoengine.csv,4.0,8.0,0.0,0.0,12.0,11.0,0.0,0.0,3.0,0.0,1.0,70.0,5.0,0.0,1.0,8.0,2.0,0.0
nicepress.csv,4.0,7.0,2.0,72.0,5.0,0.0,0.0,0.0,3.0,52.0,3.0,4.0,0.0,1.0,0.0,2.0,1.0,0.0
omseek.csv,8.0,71.0,0.0,0.0,5.0,9.0,1.0,0.0,2.0,5.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0
pi-qmc.csv,0.0,8.0,5.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,5.0,0.0,9.0,0.0,1.0
rosegarden.csv,9.0,71.0,4.0,0.0,0.0,8.0,1.0,0.0,0.0,5.0,1.0,31.0,0.0,3.0,1.0,8.0,1.0,1.0
sigil.csv,4.0,4.0,2.0,0.0,6.0,8.0,4.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,1.0,1.0,0.0
smarttag.csv,0.0,1.0,2.0,2.0,6.0,11.0,0.0,0.0,0.0,0.0,1.0,18.0,2.0,2.0,0.0,10.0,0.0,0.0
sylpheed-claws.csv,2.0,2.0,2.0,0.0,3.0,6.0,2.0,0.0,0.0,3.0,1.0,14.0,1.0,1.0,2.0,7.0,7.0,0.0
xemeiah.csv,1.0,7.0,1.0,0.0,10.0,5.0,0.0,0.0,0.0,6.0,0.0,19.0,0.0,5.0,1.0,7.0,0.0,0.0
zscreen.csv,5.0,71.0,2.0,0.0,8.0,7.0,0.0,0.0,1.0,2.0,2.0,58.0,6.0,0.0,0.0,3.0,3.0,1.0
