,f1,g,recall,precision,pf,wins
alleg.csv,0.38,0.56,0.67,0.39,0.44,10
arm-webradio.csv,0.38,0.44,0.46,0.44,0.33,5
bwapi.csv,0.42,0.27,0.86,0.29,0.91,2
co-ode-owl-plugins.csv,0.52,0.6,0.72,0.53,0.44,16
firebreath.csv,0.39,0.51,0.69,0.43,0.51,7
frogatto.csv,0.37,0.62,0.69,0.35,0.55,6
gretl.csv,0.46,0.6,0.73,0.4,0.51,12
jasperreports.csv,0.36,0.35,0.49,0.28,0.66,1
konversation.csv,0.3,0.39,0.34,0.33,0.19,3
linuxsh.csv,0.26,0.41,0.37,0.46,0.14,4
moviesandbox.csv,0.39,0.6,0.59,0.29,0.34,8
ontomorphtab.csv,0.44,0.66,0.68,0.36,0.4,14
opengs.csv,0.42,0.54,0.5,0.61,0.22,15
scite-ru.csv,0.46,0.56,0.86,0.39,0.66,11
tokratan.csv,0.34,0.41,0.37,0.6,0.18,9
vrjuggler.csv,0.17,0.13,0.11,0.4,0.13,0
xuggle.csv,0.48,0.61,0.72,0.39,0.48,13
