,sabbu.csv,vxl.csv,kdenlive.csv,zact.csv,optalgtoolkit.csv,tokratan.csv,boost-sandbox.csv,foursquared.csv,jasperreports.csv
boost-sandbox.csv,0.24,0.46,0.31,0.25,0.32,0.39,0.0,0.57,0.16
foursquared.csv,0.19,0.0,0.0,0.12,0.0,0.09,0.0,0.0,0.03
jasperreports.csv,0.0,0.0,0.0,0.25,0.1,0.73,0.0,0.46,0.0
kdenlive.csv,0.39,0.51,0.03,0.57,0.87,0.35,0.74,0.74,0.83
optalgtoolkit.csv,0.46,0.79,0.67,0.5,0.0,0.47,0.49,0.61,0.34
sabbu.csv,0.0,0.44,0.41,0.68,0.32,0.58,0.38,0.67,0.51
tokratan.csv,0.7,0.05,0.41,0.18,0.06,0.01,0.31,0.22,0.2
vxl.csv,0.8,0.0,0.79,0.33,0.19,0.15,0.41,0.67,0.39
zact.csv,0.0,0.0,0.03,0.0,0.32,0.0,0.0,0.65,0.01
