,sabbu.csv,vxl.csv,kdenlive.csv,zact.csv,optalgtoolkit.csv,tokratan.csv,boost-sandbox.csv,foursquared.csv,jasperreports.csv
boost-sandbox.csv,0.52,0.25,0.71,0.06,0.5,0.06,1.0,0.28,0.15
foursquared.csv,0.41,0.0,1.0,0.0,0.0,0.31,1.0,1.0,0.21
jasperreports.csv,1.0,0.0,0.0,0.06,0.25,0.06,1.0,0.36,1.0
kdenlive.csv,0.66,0.28,0.99,0.06,0.34,0.25,0.75,0.33,0.06
optalgtoolkit.csv,0.64,0.22,0.68,0.09,1.0,0.09,0.78,0.4,0.11
sabbu.csv,1.0,0.18,0.72,0.07,0.33,0.14,0.78,0.4,0.05
tokratan.csv,0.44,0.33,0.62,0.04,0.5,0.93,0.78,0.33,0.04
vxl.csv,0.4,1.0,0.58,0.02,0.14,0.05,0.8,0.16,0.02
zact.csv,0.0,0.0,0.0,1.0,0.47,0.0,0.0,0.3,0.2
