,sabbu.csv,vxl.csv,kdenlive.csv,zact.csv,optalgtoolkit.csv,tokratan.csv,boost-sandbox.csv,foursquared.csv,jasperreports.csv
boost-sandbox.csv,0.85,0.59,0.56,0.72,0.65,0.78,0.47,0.56,0.75
foursquared.csv,0.94,0.0,0.93,0.93,0.0,0.94,0.0,0.58,0.95
jasperreports.csv,0.0,0.0,0.0,0.94,0.75,0.51,0.5,0.61,0.96
kdenlive.csv,0.41,0.46,0.43,0.43,0.29,0.53,0.43,0.41,0.47
optalgtoolkit.csv,0.46,0.49,0.46,0.58,0.58,0.7,0.47,0.4,0.55
sabbu.csv,0.52,0.62,0.45,0.44,0.67,0.45,0.57,0.38,0.6
tokratan.csv,0.65,0.89,0.76,0.87,0.75,0.93,0.71,0.8,0.85
vxl.csv,0.67,0.97,0.59,0.8,0.86,0.95,0.6,0.57,0.88
zact.csv,0.0,0.0,0.0,0.86,0.58,0.0,0.0,0.51,0.8
