,kvs.csv,fltk.csv,phet.csv,blue-c.csv,voms.csv,jbasic.csv,apertium.csv,smarttag.csv,vrjuggler.csv,sumatrapdf.csv,monetdb.csv,wheat.csv,repositorium.csv,projecteqemu.csv,free-evolution.csv,icescrum.csv,factor.csv
apertium.csv,10.0,1.0,0.0,1.0,7.0,0.0,0.0,9.0,6.0,11.0,6.0,0.0,6.0,0.0,139.0,3.0,1.0
blue-c.csv,13.0,3.0,3.0,1.0,6.0,1.0,2.0,1.0,8.0,0.0,3.0,1.0,12.0,0.0,2.0,3.0,0.0
factor.csv,95.0,0.0,289.0,0.0,2.0,1.0,82.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
fltk.csv,4.0,0.0,5.0,0.0,1.0,0.0,13.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0
free-evolution.csv,1.0,1.0,3.0,0.0,1.0,1.0,4.0,8.0,3.0,2.0,5.0,0.0,6.0,0.0,0.0,3.0,0.0
icescrum.csv,1.0,1.0,5.0,0.0,11.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0
jbasic.csv,1.0,1.0,10.0,54.0,1.0,0.0,1.0,52.0,2.0,2.0,145.0,1.0,9.0,1.0,139.0,3.0,63.0
kvs.csv,0.0,0.0,5.0,54.0,9.0,0.0,3.0,2.0,0.0,13.0,6.0,0.0,2.0,3.0,2.0,2.0,1.0
monetdb.csv,1.0,0.0,3.0,0.0,8.0,0.0,1.0,1.0,74.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,0.0
phet.csv,24.0,1.0,0.0,2.0,19.0,0.0,8.0,5.0,14.0,3.0,3.0,0.0,3.0,0.0,15.0,4.0,0.0
projecteqemu.csv,5.0,4.0,9.0,0.0,1.0,0.0,5.0,0.0,7.0,0.0,6.0,1.0,13.0,0.0,5.0,0.0,0.0
repositorium.csv,5.0,0.0,5.0,1.0,6.0,1.0,17.0,8.0,3.0,3.0,1.0,3.0,1.0,0.0,6.0,1.0,0.0
smarttag.csv,0.0,1.0,1.0,0.0,2.0,0.0,4.0,0.0,74.0,0.0,3.0,0.0,3.0,0.0,7.0,1.0,0.0
sumatrapdf.csv,5.0,2.0,5.0,0.0,3.0,0.0,8.0,3.0,13.0,0.0,2.0,0.0,3.0,0.0,8.0,3.0,0.0
voms.csv,1.0,0.0,0.0,54.0,0.0,3.0,11.0,52.0,74.0,1.0,1.0,0.0,0.0,0.0,7.0,6.0,0.0
vrjuggler.csv,0.0,1.0,3.0,0.0,74.0,0.0,10.0,1.0,0.0,2.0,2.0,1.0,7.0,0.0,2.0,0.0,0.0
wheat.csv,15.0,1.0,2.0,0.0,14.0,4.0,5.0,1.0,9.0,4.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0
