,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.36,0.41,0.7,0.36,0.48,0.45,0.37,0.43,0.5,0.55,0.58,0.46,0.37,0.44,0.36,0.34
customsagetv.csv,0.92,0.93,0.0,0.58,0.45,0.45,0.42,0.0,0.64,0.53,0.55,0.86,0.54,0.67,0.94,0.47
fluidium.csv,0.0,0.8,0.0,0.94,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.64,0.5,0.8
guineu.csv,0.56,0.49,0.67,0.92,0.84,0.58,0.85,0.47,0.86,0.69,0.62,0.53,0.43,0.46,0.46,0.47
inkscape.csv,0.49,0.43,0.49,0.4,0.95,0.95,0.45,0.57,0.65,0.52,0.94,0.42,0.43,0.46,0.34,0.32
mpqc.csv,0.95,0.98,0.0,0.0,0.71,0.97,0.94,0.91,0.83,0.99,0.82,0.56,0.97,0.65,0.95,0.57
nsis.csv,0.42,0.53,0.53,0.87,0.44,0.64,0.43,0.72,0.63,0.61,0.6,0.39,0.49,0.89,0.44,0.47
octave.csv,0.69,0.56,0.75,0.68,0.58,0.82,0.93,0.52,0.96,0.65,0.76,0.59,0.94,0.52,0.79,0.93
owfs.csv,0.29,0.4,0.39,0.35,0.38,0.42,0.32,0.35,0.45,0.41,0.42,0.33,0.34,0.41,0.31,0.32
owlib.csv,0.3,0.38,0.38,0.33,0.37,0.38,0.33,0.3,0.33,0.37,0.37,0.44,0.32,0.5,0.47,0.31
pamguard.csv,0.55,0.59,0.36,0.41,0.55,0.6,0.37,0.42,0.56,0.59,0.6,0.52,0.4,0.67,0.45,0.55
prelude.csv,0.31,0.39,0.47,0.4,0.36,0.41,0.36,0.43,0.53,0.43,0.46,0.38,0.36,0.37,0.32,0.33
robocode.csv,0.36,0.5,0.0,0.5,0.47,0.4,0.34,0.42,0.57,0.47,0.41,0.44,0.4,0.35,0.45,0.46
uwom-server.csv,0.93,0.77,0.0,0.46,0.48,0.53,0.52,0.59,0.55,0.52,0.5,0.39,0.92,0.38,0.68,0.73
zengine.csv,0.31,0.4,0.44,0.37,0.38,0.44,0.37,0.43,0.59,0.43,0.48,0.41,0.38,0.52,0.33,0.31
zildo.csv,0.45,0.37,0.5,0.39,0.65,0.65,0.47,0.73,0.42,0.49,0.5,0.65,0.42,0.57,0.33,0.43
