,ifmo-game-1.csv,quarkplusplus.csv,dataobjectsdotnet.csv,xapian.csv,pi-qmc.csv,gstreamer.csv,zemljanka.csv
dataobjectsdotnet.csv,3.0,2.0,0.0,1.0,2.0,0.0,210.0
gstreamer.csv,4.0,2.0,0.0,0.0,7.0,1.0,0.0
ifmo-game-1.csv,0.0,55.0,0.0,1.0,3.0,0.0,0.0
pi-qmc.csv,26.0,0.0,2.0,3.0,0.0,3.0,0.0
quarkplusplus.csv,3.0,0.0,0.0,0.0,2.0,1.0,1.0
xapian.csv,5.0,4.0,0.0,1.0,7.0,4.0,0.0
zemljanka.csv,2.0,4.0,0.0,1.0,6.0,3.0,0.0
