,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,xstore.csv,xreal.csv
agilitybook.csv,0.25,0.06,0.0,0.33,0.97,0.11,0.58,0.05
apolloplayer.csv,0.12,0.47,0.0,0.14,0.95,0.19,0.63,0.05
k3d.csv,0.11,0.57,0.08,0.29,1.0,0.43,0.5,0.03
redshell.csv,0.16,0.24,0.0,0.12,0.98,0.15,0.51,0.01
rtb-team.csv,0.67,0.35,0.0,0.71,1.0,0.33,0.75,0.15
xreal.csv,0.08,0.1,0.0,0.71,0.98,0.12,0.1,0.62
xstore.csv,0.17,0.44,0.0,0.22,0.94,0.26,0.72,0.0
