,opensim4opencog.csv,bnetd.csv,moving-pictures.csv,irplus.csv,xcmetadataservicestoolkit.csv,carabiner.csv,gnome-jabber.csv,gmerlin.csv,fleet-simulator.csv,ipfilter.csv,mevenide.csv,ta3d.csv,elvishrayrenderer.csv,rockbox.csv
bnetd.csv,0.67,0.0,0.71,0.55,0.67,0.29,0.4,0.58,0.0,0.84,0.39,0.38,0.56,0.31
carabiner.csv,0.69,0.0,0.71,0.68,0.27,0.02,0.4,0.35,0.0,0.32,0.31,0.19,0.17,0.0
elvishrayrenderer.csv,0.55,0.31,0.65,0.39,0.53,0.18,0.4,0.77,0.5,0.26,0.49,0.5,0.0,0.19
fleet-simulator.csv,1.0,1.0,1.0,0.89,0.87,0.76,1.0,1.0,0.0,1.0,0.75,1.0,1.0,1.0
gmerlin.csv,0.25,0.14,0.16,0.34,0.6,0.16,0.2,0.0,0.12,0.32,0.58,0.25,0.22,0.38
gnome-jabber.csv,0.64,0.74,0.61,0.59,0.6,0.76,0.4,0.62,0.12,0.79,0.93,0.5,0.89,0.84
ipfilter.csv,0.56,0.49,0.77,0.73,0.67,0.39,1.0,0.53,0.12,0.0,0.82,0.62,0.89,0.5
irplus.csv,0.07,0.03,0.23,0.0,0.2,0.35,0.2,0.29,0.88,0.26,0.41,0.25,0.11,0.0
mevenide.csv,0.13,0.03,0.42,0.32,0.27,0.06,0.0,0.35,0.12,0.0,0.0,0.12,0.17,0.06
moving-pictures.csv,0.33,0.71,0.0,0.34,0.53,0.39,0.0,0.88,0.88,0.58,0.44,0.81,0.5,0.56
opensim4opencog.csv,0.0,0.03,0.06,0.34,0.47,0.06,0.8,0.12,0.0,0.21,0.45,0.5,0.28,0.03
rockbox.csv,0.24,0.23,0.29,0.55,0.53,0.33,0.2,0.32,0.0,0.21,0.31,0.19,0.17,0.0
ta3d.csv,0.55,0.77,0.65,0.61,0.73,0.78,0.0,0.58,0.12,0.58,0.9,0.0,0.78,0.53
xcmetadataservicestoolkit.csv,0.74,0.03,0.58,0.55,0.0,0.27,0.4,0.47,0.25,0.95,0.42,0.5,0.28,0.19
