,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv
adaptagrams.csv,0.76,0.96,0.41,0.27,0.23
aime.csv,0.5,0.79,0.13,0.0,0.32
badtrinitycore.csv,0.0,0.5,0.31,0.37,0.14
electric-core.csv,0.6,0.82,0.41,0.19,0.19
olsrd.csv,0.6,0.94,0.38,0.19,0.14
