,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv
adaptagrams.csv,0.8,0.81,0.48,0.36,0.34
aime.csv,0.55,0.84,0.16,0.0,0.43
badtrinitycore.csv,0.0,0.03,0.35,0.51,0.23
electric-core.csv,0.73,0.68,0.51,0.29,0.31
olsrd.csv,0.75,0.82,0.46,0.27,0.2
