,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv
adaptagrams.csv,0.31,0.36,0.59,0.61,0.38
aime.csv,0.44,0.49,0.77,0.0,0.54
badtrinitycore.csv,0.0,0.5,0.63,0.65,0.46
electric-core.csv,0.3,0.55,0.6,0.46,0.47
olsrd.csv,0.3,0.35,0.51,0.5,0.38
