,campsoft.csv,beast-mcmc.csv,array4j.csv,continuum-ide.csv,jam-daq.csv,anaxagora.csv,nodal.csv,projectfactory.csv,roolo.csv,l2j.csv
anaxagora.csv,1.0,0.74,0.5,0.88,0.33,0.71,0.35,0.97,0.3,0.39
array4j.csv,0.0,0.79,0.69,1.0,0.29,0.67,0.65,0.77,0.35,0.18
beast-mcmc.csv,1.0,0.73,0.62,0.94,0.91,0.76,0.39,0.38,0.55,0.41
continuum-ide.csv,0.0,0.15,0.12,0.82,0.13,0.14,0.22,0.13,0.15,0.07
jam-daq.csv,1.0,0.53,0.25,0.29,0.71,0.19,0.17,0.28,0.3,0.22
l2j.csv,1.0,0.62,0.38,0.59,0.84,0.52,0.52,0.74,0.45,0.79
nodal.csv,0.0,0.18,0.19,0.76,0.16,0.29,0.61,0.13,0.4,0.09
projectfactory.csv,0.0,0.61,0.44,0.71,0.36,0.38,0.3,0.54,0.5,0.78
roolo.csv,0.0,0.82,0.56,0.88,0.49,0.62,0.43,0.77,0.75,0.87
