,recall,precision,pf,wins
auber.csv,0.5,0.45999999999999996,0.31,11
biodwh.csv,0.24,0.475,0.125,13
bloodycore.csv,0.185,0.46499999999999997,0.11499999999999999,12
blue-c.csv,0.675,0.48,0.485,9
etics.csv,0.39,0.53,0.24,14
flexpay.csv,0.485,0.33499999999999996,0.7,0
flylegacy.csv,0.505,0.47,0.33999999999999997,10
ftm.csv,0.535,0.42500000000000004,0.365,8
gzigzag.csv,0.28,0.435,0.255,7
img-browse-sort.csv,0.5549999999999999,0.54,0.34,15
jcache.csv,0.75,0.37,0.615,1
jguard.csv,0.79,0.44499999999999995,0.665,5
ppcboot.csv,0.685,0.37,0.495,4
qdvdauthor.csv,0.495,0.425,0.395,6
reactos-mirror.csv,0.76,0.41000000000000003,0.63,3
unbvision.csv,0.48,0.43,0.52,2
