,f1,g,recall,precision,pf,wins
acegisecurity.csv,0.42,0.61,0.62,0.33,0.35,12
aztec.csv,0.385,0.54,0.495,0.54,0.275,14
bibedt.csv,0.395,0.585,0.64,0.38,0.275,16
esmf.csv,0.395,0.495,0.61,0.29,0.665,5
irrlicht.csv,0.405,0.0,1.0,0.26,1.0,2
jstock.csv,0.44,0.565,0.535,0.39,0.28,13
kowari.csv,0.34,0.46499999999999997,0.54,0.25,0.615,4
lportal.csv,0.05,0.030000000000000002,0.025,0.17,0.01,0
modellus.csv,0.4,0.56,0.51,0.47,0.22999999999999998,15
open-data-kit.csv,0.475,0.575,0.865,0.335,0.73,11
pentahoanalysistool.csv,0.33,0.44,0.425,0.255,0.485,3
phet.csv,0.21500000000000002,0.27,0.38,0.20500000000000002,0.66,1
qtractor.csv,0.48,0.64,0.665,0.39,0.385,17
roller.csv,0.45499999999999996,0.5700000000000001,0.855,0.31,0.7,9
sumatrapdf.csv,0.44,0.515,0.875,0.29500000000000004,0.77,8
synergyspace.csv,0.37,0.45,0.43,0.33999999999999997,0.29,6
ultimairis.csv,0.42000000000000004,0.5449999999999999,0.7,0.28500000000000003,0.45999999999999996,10
voms.csv,0.4,0.38,0.375,0.38,0.195,7
