,olap-navigator.csv,ikvm.csv,sepgsql.csv,mcmc-jags.csv,pidgin.csv,salasaga.csv
ikvm.csv,0.46,0.81,0.05,0.22,0.53,0.25
mcmc-jags.csv,0.63,0.53,0.1,0.8,0.79,0.33
olap-navigator.csv,0.91,0.49,0.24,0.55,0.71,0.29
pidgin.csv,0.51,0.48,0.13,0.0,0.79,0.26
salasaga.csv,0.4,0.57,0.09,0.47,0.73,0.44
sepgsql.csv,0.75,0.53,0.19,0.38,0.77,0.31
