,recall,precision,pf,wins
apertium.csv,0.46,0.6,0.31,15
beast-mcmc.csv,0.38,0.64,0.26,17
bigdata.csv,0.5,0.49,0.41,3
codesmith.csv,0.4,0.53,0.31,10
coot.csv,0.55,0.5,0.47,2
cuberok.csv,0.48,0.56,0.34,13
icescrum.csv,0.42,0.62,0.26,16
jbasic.csv,0.34,0.64,0.21,18
jrefactory.csv,0.53,0.45,0.38,1
jsecurity.csv,0.27,0.5,0.23,6
kolmafia.csv,0.47,0.54,0.29,12
libopenmetaverse.csv,0.79,0.49,0.79,0
mevenide.csv,0.2,0.57,0.16,14
mobicents.csv,0.44,0.54,0.33,11
opendvr.csv,0.64,0.53,0.59,4
power-architect.csv,0.61,0.49,0.4,7
sidekar.csv,0.64,0.51,0.52,5
ta3d.csv,0.65,0.53,0.5,8
thedata.csv,0.18,0.55,0.21,9
