,beast-mcmc.csv,jrefactory.csv,jsecurity.csv,sidekar.csv,libopenmetaverse.csv,mobicents.csv,cuberok.csv,jbasic.csv,apertium.csv,power-architect.csv,bigdata.csv,kolmafia.csv,opendvr.csv,mevenide.csv,coot.csv,icescrum.csv,codesmith.csv,ta3d.csv,thedata.csv
apertium.csv,1.0,7.0,10.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,6.0
beast-mcmc.csv,0.0,0.0,11.0,0.0,0.0,2.0,0.0,1.0,9.0,0.0,0.0,5.0,0.0,7.0,2.0,1.0,0.0,0.0,9.0
bigdata.csv,6.0,1.0,15.0,1.0,0.0,3.0,3.0,0.0,82.0,1.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0
codesmith.csv,12.0,2.0,8.0,0.0,7.0,3.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,3.0,1.0,0.0,1.0,6.0
coot.csv,5.0,0.0,6.0,0.0,0.0,0.0,5.0,1.0,4.0,0.0,0.0,7.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0
cuberok.csv,4.0,4.0,10.0,1.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,22.0
icescrum.csv,1.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,10.0
jbasic.csv,14.0,0.0,10.0,0.0,0.0,0.0,7.0,0.0,6.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,20.0
jrefactory.csv,8.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,9.0
jsecurity.csv,11.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,0.0,0.0,4.0,9.0,2.0,0.0,1.0,0.0,1.0,14.0
kolmafia.csv,3.0,3.0,3.0,0.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,50.0
libopenmetaverse.csv,12.0,0.0,11.0,1.0,0.0,0.0,4.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,3.0,6.0
mevenide.csv,8.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,30.0
mobicents.csv,8.0,0.0,15.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0
opendvr.csv,19.0,1.0,3.0,3.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,7.0,0.0,11.0,0.0,3.0,0.0,2.0,5.0
power-architect.csv,12.0,0.0,18.0,0.0,6.0,0.0,3.0,0.0,2.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,1.0,5.0
sidekar.csv,1.0,6.0,1.0,0.0,0.0,0.0,7.0,2.0,4.0,0.0,0.0,3.0,0.0,7.0,1.0,1.0,0.0,0.0,32.0
ta3d.csv,4.0,1.0,8.0,0.0,0.0,0.0,6.0,1.0,3.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
thedata.csv,23.0,1.0,10.0,0.0,0.0,1.0,56.0,0.0,0.0,0.0,0.0,2.0,5.0,6.0,0.0,2.0,3.0,0.0,0.0
