,rezilla.csv,webdriver.csv,minig.csv,ossbuild.csv,jparsec.csv,kmess.csv
jparsec.csv,0.8,0.65,0.49,0.99,0.01,0.76
kmess.csv,0.88,0.33,0.37,0.59,0.35,0.04
minig.csv,0.55,0.39,0.01,0.45,0.33,0.6
ossbuild.csv,0.1,0.15,0.38,0.0,0.09,0.22
rezilla.csv,0.0,0.91,0.85,0.82,0.93,0.78
webdriver.csv,0.05,0.0,0.29,0.42,0.26,0.15
