,rezilla.csv,webdriver.csv,minig.csv,ossbuild.csv,jparsec.csv,kmess.csv
jparsec.csv,0.32,0.43,0.42,0.13,0.98,0.64
kmess.csv,0.33,0.47,0.37,0.17,0.44,0.98
minig.csv,0.27,0.6,0.98,0.09,0.45,0.66
ossbuild.csv,0.2,0.71,0.42,1.0,0.45,0.73
rezilla.csv,1.0,0.4,0.4,0.08,0.38,0.64
webdriver.csv,0.0,1.0,0.48,0.11,0.5,0.84
