,rezilla.csv,webdriver.csv,minig.csv,ossbuild.csv,jparsec.csv,kmess.csv
jparsec.csv,0.5,0.51,0.59,0.05,0.97,0.55
kmess.csv,0.39,0.4,0.4,0.69,0.45,0.98
minig.csv,0.43,0.69,0.97,0.34,0.45,0.61
ossbuild.csv,0.06,0.49,0.5,0.98,0.13,0.38
rezilla.csv,0.91,0.3,0.46,0.36,0.26,0.53
webdriver.csv,0.0,0.98,0.49,0.37,0.44,0.51
