,f1,g,recall,precision,pf,wins
brlcad.csv,0.25,0.24,0.24,0.62,0.22,2
delphilhlplib.csv,0.56,0.57,0.59,0.73,0.4,14
exordium.csv,0.44,0.42,0.37,0.72,0.23,9
fltk.csv,0.65,0.61,0.67,0.64,0.47,16
genoviz.csv,0.26,0.19,0.16,0.78,0.07,5
gzigzag.csv,0.31,0.25,0.21,0.82,0.1,7
irrlicht.csv,0.71,0.0,1.0,0.55,1.0,4
kmess.csv,0.29,0.23,0.2,0.58,0.24,1
moast.csv,0.36,0.28,0.37,0.5,0.35,3
mptvseries.csv,0.43,0.46,0.42,0.71,0.2,10
nativeclient.csv,0.61,0.59,0.66,0.66,0.39,17
openfrag.csv,0.63,0.56,0.7,0.68,0.5,15
phet.csv,0.3,0.29,0.37,0.29,0.58,0
qdvdauthor.csv,0.6,0.51,0.68,0.53,0.61,8
qse.csv,0.5,0.55,0.58,0.68,0.41,11
sauerbraten.csv,0.6,0.33,0.87,0.54,0.86,6
toped.csv,0.68,0.52,0.89,0.6,0.76,13
truevision.csv,0.66,0.59,0.77,0.67,0.55,18
zoolib.csv,0.49,0.51,0.47,0.73,0.28,12
