,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,cataclysmos.csv,fontforge.csv,qlc.csv,tcl.csv,oppna-program-hsatools.csv,mia.csv,glas.csv,codepurge.csv,jcl.csv,gmerlin.csv,quantlib.csv
chipster.csv,0.0,5.0,0.0,0.0,1.0,0.0,52.0,3.0,7.0,0.0,0.0,11.0,1.0,14.0,10.0,97.0,4.0
codepurge.csv,1.0,7.0,3.0,0.0,0.0,0.0,6.0,6.0,9.0,1.0,0.0,36.0,0.0,0.0,2.0,0.0,7.0
fontforge.csv,0.0,3.0,1.0,0.0,2.0,14.0,14.0,0.0,3.0,0.0,3.0,9.0,4.0,38.0,2.0,4.0,2.0
glas.csv,0.0,10.0,1.0,0.0,1.0,2.0,9.0,4.0,12.0,0.0,0.0,30.0,0.0,5.0,15.0,9.0,10.0
gmerlin.csv,2.0,5.0,1.0,2.0,2.0,1.0,9.0,0.0,12.0,1.0,0.0,35.0,1.0,5.0,7.0,0.0,10.0
hatari.csv,1.0,1.0,0.0,0.0,0.0,3.0,17.0,6.0,2.0,0.0,0.0,20.0,1.0,16.0,27.0,3.0,3.0
jcl.csv,0.0,5.0,64.0,0.0,471.0,2.0,52.0,2.0,12.0,0.0,0.0,5.0,91.0,12.0,0.0,1.0,2.0
ltp.csv,0.0,0.0,0.0,1.0,0.0,1.0,52.0,0.0,1.0,0.0,0.0,12.0,8.0,9.0,28.0,1.0,6.0
mia.csv,1.0,1.0,1.0,0.0,2.0,5.0,11.0,1.0,5.0,0.0,0.0,0.0,91.0,3.0,7.0,8.0,22.0
net-snmp.csv,0.0,2.0,0.0,1.0,0.0,1.0,17.0,7.0,14.0,0.0,0.0,11.0,2.0,3.0,1.0,0.0,8.0
opde.csv,1.0,1.0,0.0,0.0,2.0,7.0,52.0,9.0,17.0,0.0,2.0,24.0,3.0,11.0,0.0,1.0,5.0
oppna-program-hsatools.csv,0.0,0.0,1.0,0.0,0.0,2.0,49.0,14.0,21.0,0.0,0.0,8.0,1.0,9.0,3.0,1.0,2.0
powerfolder-.csv,0.0,0.0,0.0,3.0,0.0,7.0,3.0,0.0,3.0,2.0,1.0,5.0,1.0,6.0,6.0,3.0,3.0
qlc.csv,91.0,4.0,64.0,2.0,471.0,7.0,52.0,54.0,0.0,4.0,0.0,7.0,2.0,4.0,1.0,97.0,0.0
quantlib.csv,6.0,6.0,2.0,1.0,2.0,14.0,14.0,3.0,0.0,0.0,2.0,4.0,3.0,5.0,6.0,1.0,0.0
tcl.csv,0.0,0.0,0.0,0.0,1.0,4.0,5.0,8.0,132.0,0.0,0.0,5.0,1.0,6.0,4.0,3.0,2.0
