,x4x.csv,xharbour.csv,megasquirtavr.csv,atomsite.csv,hazelcast.csv,emisview.csv,trackit.csv,betoffice.csv,jitterbit.csv,wxlua.csv,bnetd.csv,jppf-project.csv,bionote.csv,kolmafia.csv,findbugs.csv,qedo.csv,stajistics.csv,elvishrayrenderer.csv
atomsite.csv,0.25,0.11,1.0,0.0,0.9,0.17,0.78,0.84,0.26,0.0,0.26,0.38,0.25,0.21,0.53,0.33,0.96,0.11
betoffice.csv,0.17,0.47,0.05,0.52,0.1,0.15,0.26,0.0,0.31,0.5,0.2,0.62,0.31,0.36,0.53,0.27,0.36,0.5
bionote.csv,0.25,0.0,0.11,0.0,0.4,0.06,0.09,0.0,0.07,0.0,0.0,0.0,0.02,0.05,0.07,0.07,0.09,0.0
bnetd.csv,0.75,1.0,0.45,0.52,0.2,0.81,0.3,0.96,0.51,0.38,0.0,0.88,0.67,0.62,0.89,0.69,0.43,0.67
elvishrayrenderer.csv,0.58,0.47,0.33,0.5,0.4,0.62,0.43,0.69,0.58,0.62,0.57,0.75,0.6,0.77,0.64,0.66,0.48,0.0
emisview.csv,0.25,0.21,0.26,0.28,0.4,0.0,0.39,0.33,0.11,0.25,0.0,0.12,0.4,0.56,0.4,0.18,0.38,0.17
findbugs.csv,0.58,0.53,0.73,0.3,0.6,0.21,0.04,0.49,0.17,0.25,0.63,0.0,0.38,0.18,0.02,0.5,0.43,0.5
hazelcast.csv,0.83,0.47,0.26,0.67,0.0,0.89,0.78,0.73,0.89,0.38,0.54,1.0,0.85,0.72,0.84,0.68,0.74,0.61
jitterbit.csv,0.75,0.26,0.78,0.2,0.2,0.36,0.13,0.2,0.01,0.62,0.29,0.0,0.37,0.28,0.18,0.44,0.32,0.44
jppf-project.csv,0.83,1.0,0.19,0.98,0.5,0.92,0.78,0.98,0.87,1.0,1.0,0.12,0.83,0.59,0.82,0.44,0.52,1.0
kolmafia.csv,0.33,0.95,0.03,0.7,0.0,0.55,0.39,0.8,0.18,0.75,0.46,0.0,0.5,0.0,0.71,0.56,0.43,0.56
megasquirtavr.csv,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.97,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qedo.csv,0.08,0.68,0.0,0.2,0.0,0.09,0.13,0.07,0.08,0.12,0.4,0.12,0.13,0.33,0.16,0.0,0.17,0.28
stajistics.csv,0.17,0.21,0.44,0.65,0.1,0.68,0.22,0.11,0.32,0.12,0.31,0.88,0.37,0.33,0.6,0.38,0.0,0.39
trackit.csv,0.67,0.58,0.05,0.5,0.3,0.4,0.0,0.36,0.62,0.25,0.83,0.62,0.37,0.49,0.31,0.59,0.59,0.28
wxlua.csv,0.92,0.89,0.9,0.89,1.0,0.23,0.83,0.76,0.56,0.25,0.94,0.38,0.71,0.67,0.67,0.65,0.87,0.72
x4x.csv,0.0,0.84,0.55,0.2,1.0,0.38,0.65,0.47,0.71,0.25,0.57,0.88,0.79,0.33,0.38,0.56,0.72,0.17
xharbour.csv,1.0,0.05,0.74,0.85,1.0,0.87,0.91,0.84,0.94,1.0,1.0,0.75,0.92,0.85,0.87,0.94,0.93,0.89
