,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.13,0.47,0.0,0.31,0.59
nabu-library.csv,0.63,0.47,0.67,0.56,0.0
pcgen.csv,0.15,0.0,0.32,0.16,0.09
selenium.csv,0.0,0.23,0.23,0.4,0.11
tolven.csv,0.02,0.11,0.09,0.0,0.03
