,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.92,0.94,0.86,0.97,0.99
nabu-library.csv,0.47,0.66,0.49,0.55,0.58
pcgen.csv,0.92,0.52,0.59,0.62,0.72
selenium.csv,0.52,0.83,0.97,0.57,0.66
tolven.csv,0.83,0.75,0.91,0.6,0.92
