,f1,g,recall,precision,pf,wins
blogentis.csv,0.39,0.46,0.64,0.26,0.43,15
checker-framework.csv,0.38,0.3,0.92,0.23,0.92,5
cme.csv,0.0,0.0,0.0,0.0,0.0,0
ctrlr.csv,0.12,0.11,0.09,0.11,0.24,1
fontforge.csv,0.37,0.49,0.89,0.24,0.83,11
gusanos.csv,0.42,0.56,0.64,0.31,0.34,16
jvcl.csv,0.3,0.31,0.27,0.3,0.17,7
kwave.csv,0.4,0.46,0.79,0.25,0.66,12
liferea.csv,0.33,0.43,0.43,0.23,0.42,6
lockss.csv,0.32,0.37,0.32,0.4,0.14,14
magicwars.csv,0.37,0.17,1.0,0.23,0.96,4
psrchive.csv,0.26,0.37,0.33,0.34,0.23,8
pydev.csv,0.3,0.34,0.29,0.33,0.14,9
sarasvati.csv,0.25,0.27,0.23,0.27,0.29,3
stuproa-cims.csv,0.33,0.36,0.32,0.38,0.15,13
thout.csv,0.39,0.48,0.75,0.26,0.72,10
zact.csv,0.23,0.31,0.29,0.18,0.39,2
