,thout.csv,psrchive.csv,jvcl.csv,zact.csv,sarasvati.csv,liferea.csv,kwave.csv,blogentis.csv,checker-framework.csv,fontforge.csv,magicwars.csv,lockss.csv,stuproa-cims.csv,ctrlr.csv,gusanos.csv,pydev.csv,cme.csv
blogentis.csv,0.6,0.09,0.1,0.03,0.07,0.24,0.23,0.48,0.3,0.46,0.58,0.24,0.26,0.26,0.57,0.38,0.15
checker-framework.csv,0.23,0.15,0.1,0.06,0.07,0.21,0.21,0.29,0.5,0.41,0.33,0.23,0.26,0.25,0.7,0.35,0.09
cme.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,1.0,0.0,0.0,0.0,0.83
ctrlr.csv,0.25,0.1,0.0,0.06,0.1,0.07,0.1,0.1,0.12,0.6,0.19,0.15,0.21,0.5,0.25,0.11,0.0
fontforge.csv,0.31,0.16,0.1,0.06,0.11,0.23,0.18,0.34,0.27,0.68,0.38,0.19,0.27,0.24,0.71,0.36,0.1
gusanos.csv,0.43,0.14,0.1,0.05,0.15,0.31,0.5,0.36,0.3,0.58,0.65,0.29,0.34,0.28,0.88,0.42,0.17
jvcl.csv,0.37,0.3,0.2,0.0,0.11,0.29,0.33,0.3,0.8,0.0,0.4,0.08,0.55,0.0,0.75,0.55,0.0
kwave.csv,0.23,0.17,0.1,0.05,0.07,0.25,0.44,0.26,0.36,0.43,0.43,0.25,0.27,0.23,0.74,0.33,0.12
liferea.csv,0.39,0.2,0.06,0.04,0.08,0.43,0.17,0.35,0.23,0.47,0.38,0.23,0.3,0.21,0.93,0.38,0.08
lockss.csv,0.52,0.6,0.15,0.0,0.17,0.26,0.5,0.44,0.62,0.75,0.55,0.33,0.29,0.0,1.0,0.4,0.17
magicwars.csv,0.22,0.16,0.11,0.06,0.07,0.23,0.22,0.26,0.24,0.44,0.79,0.19,0.25,0.26,0.7,0.35,0.11
psrchive.csv,0.34,0.42,0.0,0.08,0.0,0.24,0.2,0.37,0.25,0.53,0.73,0.22,0.38,1.0,0.76,0.5,0.12
pydev.csv,0.56,0.4,0.19,0.06,0.14,0.33,0.27,0.38,0.4,1.0,0.67,0.19,0.23,0.0,0.78,0.57,0.18
sarasvati.csv,0.34,0.17,0.04,0.06,0.16,0.27,0.46,0.16,0.25,0.25,0.33,0.31,0.32,0.35,0.83,0.35,0.0
stuproa-cims.csv,0.4,0.0,0.11,0.05,1.0,0.0,0.45,0.38,0.64,0.47,0.55,0.33,0.5,0.0,0.71,0.38,0.14
thout.csv,0.45,0.13,0.1,0.05,0.07,0.24,0.23,0.37,0.26,0.44,0.61,0.19,0.27,0.26,0.66,0.35,0.16
zact.csv,0.2,0.16,0.06,0.15,0.07,0.19,0.18,0.12,0.08,0.3,0.24,0.18,0.14,0.33,0.79,0.27,0.0
