,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv,bzbyte.csv,v8.csv
bochs.csv,0.42,0.5,0.5,0.52,0.66,0.57,0.52,0.44,0.66
bzbyte.csv,0.46,0.41,0.4,0.38,0.59,0.36,0.36,0.39,0.42
encog-java.csv,0.97,0.96,0.55,0.86,0.67,0.7,0.92,0.89,0.96
galaxium.csv,0.68,0.65,0.65,0.74,0.94,0.48,0.63,0.75,0.82
h2database.csv,0.97,0.98,0.54,0.66,0.97,0.8,0.67,0.59,0.52
haphazard.csv,0.98,0.96,0.92,0.96,0.81,0.92,0.94,0.93,0.88
jaql.csv,0.51,0.49,0.51,0.57,0.58,0.43,0.44,0.4,0.52
raven-monitoring.csv,0.87,0.76,0.64,0.71,0.89,0.62,0.64,0.54,0.81
v8.csv,0.6,0.38,0.37,0.4,0.56,0.32,0.36,0.38,0.44
