,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv,bzbyte.csv,v8.csv
bochs.csv,0.19,0.23,0.59,0.54,0.94,0.2,0.35,0.66,0.49
bzbyte.csv,0.21,0.22,0.56,0.54,0.56,0.36,0.49,1.0,0.93
encog-java.csv,0.95,0.13,0.49,0.12,0.07,0.3,0.13,0.21,0.2
galaxium.csv,0.33,0.26,0.47,0.43,0.19,0.28,1.0,0.38,0.31
h2database.csv,0.08,0.93,0.4,0.45,0.37,0.0,0.28,0.59,0.75
haphazard.csv,0.09,0.1,0.34,0.13,0.28,1.0,0.09,0.28,0.41
jaql.csv,0.26,0.28,0.52,0.98,0.47,0.2,0.44,0.69,0.65
raven-monitoring.csv,0.14,0.1,0.97,0.37,0.29,0.21,0.34,0.57,0.54
v8.csv,0.22,0.24,0.56,0.54,0.58,0.3,0.55,0.67,1.0
