,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv,bzbyte.csv,v8.csv
bochs.csv,0.57,0.6,0.71,0.51,0.92,0.31,0.54,0.58,0.34
bzbyte.csv,0.8,0.72,0.8,0.86,0.75,0.92,0.94,1.0,0.91
encog-java.csv,0.91,0.09,0.63,0.06,0.03,0.46,0.09,0.12,0.11
galaxium.csv,0.45,0.38,0.37,0.32,0.11,0.38,1.0,0.25,0.19
h2database.csv,0.07,0.89,0.4,0.44,0.26,0.0,0.34,0.51,0.62
haphazard.csv,0.09,0.08,0.23,0.09,0.23,1.0,0.09,0.18,0.26
jaql.csv,0.66,0.64,0.63,0.97,0.41,0.31,0.77,0.6,0.49
raven-monitoring.csv,0.2,0.19,0.94,0.32,0.27,0.31,0.46,0.47,0.39
v8.csv,0.45,0.81,0.91,0.81,0.95,0.77,0.89,0.56,1.0
