,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv,bzbyte.csv,v8.csv
bochs.csv,0.53,0.57,0.66,0.54,0.93,0.34,0.49,0.55,0.35
bzbyte.csv,0.55,0.58,0.59,0.42,0.6,0.55,0.57,1.0,0.45
encog-java.csv,0.93,0.11,0.55,0.07,0.04,0.48,0.11,0.15,0.13
galaxium.csv,0.5,0.42,0.42,0.37,0.13,0.41,1.0,0.29,0.23
h2database.csv,0.09,0.91,0.43,0.47,0.3,0.0,0.37,0.46,0.62
haphazard.csv,0.11,0.1,0.27,0.11,0.27,1.0,0.11,0.21,0.3
jaql.csv,0.63,0.62,0.59,0.98,0.45,0.34,0.59,0.59,0.52
raven-monitoring.csv,0.23,0.22,0.95,0.36,0.3,0.34,0.47,0.46,0.41
v8.csv,0.48,0.58,0.35,0.56,0.05,0.45,0.75,0.57,1.0
