,f1,g,recall,precision,pf,wins
applet2app.csv,0.57,0.59,0.66,0.46,0.33,14
autowikibrowser.csv,0.54,0.65,0.68,0.38,0.43,11
blue-c.csv,0.53,0.48,0.77,0.38,0.77,4
dynalloy.csv,0.48,0.53,0.67,0.35,0.64,5
hydrogen.csv,0.53,0.0,1.0,0.36,1.0,2
jcae.csv,0.52,0.54,0.5,0.53,0.19,13
lphant.csv,0.52,0.63,0.75,0.37,0.51,10
nosleepsoftware.csv,0.09,0.06,0.05,0.4,0.04,1
qgo.csv,0.45,0.63,0.8,0.31,0.64,8
quickfast.csv,0.41,0.53,0.63,0.4,0.47,7
rhex.csv,0.38,0.48,0.45,0.4,0.25,6
rocrail.csv,0.48,0.57,0.53,0.47,0.19,12
virtuoso.csv,0.47,0.24,0.91,0.37,0.91,3
xined.csv,0.0,0.0,0.0,0.0,0.0,0
yield.csv,0.54,0.57,0.86,0.38,0.69,9
